,phrase,sentence_id,length,word_list,word_counter,num_unique_words
2890,"Chicago is , in many ways , an admirable achievement .",11436,54,"['chicago', 'many', 'ways', 'admirable', 'achievement']","Counter({'ways': 1, 'many': 1, 'admirable': 1, 'achievement': 1, 'chicago': 1})",5
2891,"While the mystery surrounding the nature of the boat 's malediction remains intriguing enough to sustain mild interest , the picture refuses to offer much accompanying sustenance in the way of characterization , humor or plain old popcorn fun .",11437,244,"['while', 'the', 'mystery', 'surrounding', 'the', 'nature', 'the', 'boat', 'malediction', 'remains', 'intriguing', 'enough', 'sustain', 'mild', 'interest', 'the', 'picture', 'refuses', 'offer', 'much', 'accompanying', 'sustenance', 'the', 'way', 'characterization', 'humor', 'plain', 'old', 'popcorn', 'fun']","Counter({'the': 5, 'old': 1, 'characterization': 1, 'sustenance': 1, 'surrounding': 1, 'mild': 1, 'boat': 1, 'humor': 1, 'remains': 1, 'offer': 1, 'enough': 1, 'much': 1, 'sustain': 1, 'way': 1, 'picture': 1, 'interest': 1, 'nature': 1, 'malediction': 1, 'fun': 1, 'refuses': 1, 'mystery': 1, 'intriguing': 1, 'accompanying': 1, 'plain': 1, 'while': 1, 'popcorn': 1})",26
2892,Gosling provides an amazing performance that dwarfs everything else in the film .,11438,81,"['gosling', 'provides', 'amazing', 'performance', 'that', 'dwarfs', 'everything', 'else', 'the', 'film']","Counter({'that': 1, 'amazing': 1, 'else': 1, 'everything': 1, 'gosling': 1, 'dwarfs': 1, 'provides': 1, 'performance': 1, 'the': 1, 'film': 1})",10
2893,A simmering psychological drama in which the bursts of sudden violence are all the more startling for the slow buildup that has preceded them .,11439,143,"['simmering', 'psychological', 'drama', 'which', 'the', 'bursts', 'sudden', 'violence', 'are', 'all', 'the', 'more', 'startling', 'for', 'the', 'slow', 'buildup', 'that', 'has', 'preceded', 'them']","Counter({'the': 3, 'drama': 1, 'all': 1, 'slow': 1, 'for': 1, 'startling': 1, 'violence': 1, 'sudden': 1, 'preceded': 1, 'them': 1, 'psychological': 1, 'that': 1, 'bursts': 1, 'simmering': 1, 'are': 1, 'which': 1, 'buildup': 1, 'has': 1, 'more': 1})",19
2894,A harmless and mildly amusing family comedy .,11440,45,"['harmless', 'and', 'mildly', 'amusing', 'family', 'comedy']","Counter({'and': 1, 'family': 1, 'harmless': 1, 'mildly': 1, 'comedy': 1, 'amusing': 1})",6
2895,"Matthew McConaughey tries , and fails , to control the screen with swaggering machismo and over-the-top lunacy .",11441,112,"['matthew', 'mcconaughey', 'tries', 'and', 'fails', 'control', 'the', 'screen', 'with', 'swaggering', 'machismo', 'and', 'overthetop', 'lunacy']","Counter({'and': 2, 'control': 1, 'fails': 1, 'swaggering': 1, 'lunacy': 1, 'screen': 1, 'overthetop': 1, 'matthew': 1, 'tries': 1, 'machismo': 1, 'mcconaughey': 1, 'with': 1, 'the': 1})",13
2896,"Even the imaginative gore ca n't hide the musty scent of Todd Farmer 's screenplay , which is a simple retread of the 1979 Alien , with a plucky heroine battling a monster loose in a spaceship .",11442,194,"['even', 'the', 'imaginative', 'gore', 'hide', 'the', 'musty', 'scent', 'todd', 'farmer', 'screenplay', 'which', 'simple', 'retread', 'the', '1979', 'alien', 'with', 'plucky', 'heroine', 'battling', 'monster', 'loose', 'spaceship']","Counter({'the': 3, 'screenplay': 1, 'imaginative': 1, 'simple': 1, 'alien': 1, 'todd': 1, 'scent': 1, 'even': 1, 'hide': 1, 'musty': 1, 'which': 1, 'farmer': 1, 'spaceship': 1, 'monster': 1, 'loose': 1, 'retread': 1, 'gore': 1, 'with': 1, 'heroine': 1, 'plucky': 1, '1979': 1, 'battling': 1})",22
2897,"Drags along in a dazed and enervated , drenched-in-the - past numbness .",11443,72,"['drags', 'along', 'dazed', 'and', 'enervated', 'drenchedinthe', 'past', 'numbness']","Counter({'and': 1, 'drenchedinthe': 1, 'numbness': 1, 'past': 1, 'drags': 1, 'dazed': 1, 'along': 1, 'enervated': 1})",8
2898,"Smart , provocative and blisteringly funny .",11444,44,"['smart', 'provocative', 'and', 'blisteringly', 'funny']","Counter({'and': 1, 'blisteringly': 1, 'provocative': 1, 'smart': 1, 'funny': 1})",5
2899,"It 's played in the most straight-faced fashion , with little humor to lighten things up .",11445,90,"['played', 'the', 'most', 'straightfaced', 'fashion', 'with', 'little', 'humor', 'lighten', 'things']","Counter({'little': 1, 'fashion': 1, 'humor': 1, 'straightfaced': 1, 'played': 1, 'things': 1, 'lighten': 1, 'most': 1, 'the': 1, 'with': 1})",10
2900,"The acting by the over-25s lacks spark , with Csokas particularly unconnected .",11446,79,"['the', 'acting', 'the', 'over25s', 'lacks', 'spark', 'with', 'csokas', 'particularly', 'unconnected']","Counter({'the': 2, 'over25s': 1, 'particularly': 1, 'acting': 1, 'unconnected': 1, 'spark': 1, 'lacks': 1, 'with': 1, 'csokas': 1})",9
2901,"Beers , who , when she 's given the right lines , can charm the paint off the wall ... -LRB- but -RRB- the script goes wrong at several key junctures .",11447,151,"['beers', 'who', 'when', 'she', 'given', 'the', 'right', 'lines', 'can', 'charm', 'the', 'paint', 'off', 'the', 'wall', 'lrb', 'but', 'rrb', 'the', 'script', 'goes', 'wrong', 'several', 'key', 'junctures']","Counter({'the': 4, 'right': 1, 'wall': 1, 'rrb': 1, 'given': 1, 'script': 1, 'when': 1, 'paint': 1, 'junctures': 1, 'goes': 1, 'several': 1, 'can': 1, 'lrb': 1, 'who': 1, 'but': 1, 'wrong': 1, 'beers': 1, 'key': 1, 'off': 1, 'lines': 1, 'she': 1, 'charm': 1})",22
2902,Indifferently implausible popcorn programmer of a movie .,11448,57,"['indifferently', 'implausible', 'popcorn', 'programmer', 'movie']","Counter({'indifferently': 1, 'implausible': 1, 'programmer': 1, 'popcorn': 1, 'movie': 1})",5
2903,Insomnia is involving .,11449,23,"['insomnia', 'involving']","Counter({'involving': 1, 'insomnia': 1})",2
2904,Disney has always been hit-or-miss when bringing beloved kids ' books to the screen ... Tuck Everlasting is a little of both .,11450,126,"['disney', 'has', 'always', 'been', 'hitormiss', 'when', 'bringing', 'beloved', 'kids', 'books', 'the', 'screen', 'tuck', 'everlasting', 'little', 'both']","Counter({'both': 1, 'little': 1, 'kids': 1, 'hitormiss': 1, 'tuck': 1, 'always': 1, 'screen': 1, 'when': 1, 'been': 1, 'books': 1, 'everlasting': 1, 'beloved': 1, 'the': 1, 'has': 1, 'bringing': 1, 'disney': 1})",16
2905,What 's most striking about this largely celebratory film ... is the sense of isolation that permeates these bastions of individuality in an Ikea world .,11451,153,"['what', 'most', 'striking', 'about', 'this', 'largely', 'celebratory', 'film', 'the', 'sense', 'isolation', 'that', 'permeates', 'these', 'bastions', 'individuality', 'ikea', 'world']","Counter({'ikea': 1, 'permeates': 1, 'what': 1, 'largely': 1, 'this': 1, 'isolation': 1, 'striking': 1, 'about': 1, 'bastions': 1, 'most': 1, 'that': 1, 'these': 1, 'sense': 1, 'world': 1, 'the': 1, 'individuality': 1, 'celebratory': 1, 'film': 1})",18
2906,And that 's a big part of why we go to the movies .,11452,51,"['and', 'that', 'big', 'part', 'why', 'the', 'movies']","Counter({'and': 1, 'that': 1, 'big': 1, 'movies': 1, 'part': 1, 'the': 1, 'why': 1})",7
2907,Should have been someone else -,11453,31,"['should', 'have', 'been', 'someone', 'else']","Counter({'else': 1, 'someone': 1, 'been': 1, 'have': 1, 'should': 1})",5
2908,"It represents better-than-average movie-making that does n't demand a dumb , distracted audience .",11454,98,"['represents', 'betterthanaverage', 'moviemaking', 'that', 'does', 'demand', 'dumb', 'distracted', 'audience']","Counter({'represents': 1, 'that': 1, 'distracted': 1, 'audience': 1, 'does': 1, 'dumb': 1, 'demand': 1, 'moviemaking': 1, 'betterthanaverage': 1})",9
2909,"Altogether , this is successful as a film , while at the same time being a most touching reconsideration of the familiar masterpiece .",11455,134,"['altogether', 'this', 'successful', 'film', 'while', 'the', 'same', 'time', 'being', 'most', 'touching', 'reconsideration', 'the', 'familiar', 'masterpiece']","Counter({'the': 2, 'reconsideration': 1, 'being': 1, 'most': 1, 'this': 1, 'familiar': 1, 'time': 1, 'same': 1, 'successful': 1, 'while': 1, 'touching': 1, 'masterpiece': 1, 'altogether': 1, 'film': 1})",14
2910,"Writer\/director John McKay ignites some charming chemistry between Kate and Jed but , when he veers into sodden melodrama , punctuated by violins , it 's disastrous and Kate 's jealous female friends become downright despicable .",11456,230,"['writerdirector', 'john', 'mckay', 'ignites', 'some', 'charming', 'chemistry', 'between', 'kate', 'and', 'jed', 'but', 'when', 'veers', 'into', 'sodden', 'melodrama', 'punctuated', 'violins', 'disastrous', 'and', 'kate', 'jealous', 'female', 'friends', 'become', 'downright', 'despicable']","Counter({'and': 2, 'kate': 2, 'into': 1, 'some': 1, 'female': 1, 'mckay': 1, 'when': 1, 'jed': 1, 'between': 1, 'john': 1, 'sodden': 1, 'but': 1, 'charming': 1, 'veers': 1, 'despicable': 1, 'disastrous': 1, 'jealous': 1, 'downright': 1, 'friends': 1, 'writerdirector': 1, 'ignites': 1, 'violins': 1, 'melodrama': 1, 'punctuated': 1, 'become': 1, 'chemistry': 1})",26
2911,"If this is satire , it 's the smug and self-congratulatory kind that lets the audience completely off the hook .",11457,112,"['this', 'satire', 'the', 'smug', 'and', 'selfcongratulatory', 'kind', 'that', 'lets', 'the', 'audience', 'completely', 'off', 'the', 'hook']","Counter({'the': 3, 'and': 1, 'kind': 1, 'off': 1, 'completely': 1, 'that': 1, 'this': 1, 'satire': 1, 'selfcongratulatory': 1, 'audience': 1, 'hook': 1, 'lets': 1, 'smug': 1})",13
2912,Provide -LRB- s -RRB- nail-biting suspense and credible characters without relying on technology-of-the-moment technique or pretentious dialogue .,11458,146,"['provide', 'lrb', 'rrb', 'nailbiting', 'suspense', 'and', 'credible', 'characters', 'without', 'relying', 'technologyofthemoment', 'technique', 'pretentious', 'dialogue']","Counter({'and': 1, 'nailbiting': 1, 'dialogue': 1, 'lrb': 1, 'provide': 1, 'technique': 1, 'rrb': 1, 'pretentious': 1, 'without': 1, 'suspense': 1, 'characters': 1, 'technologyofthemoment': 1, 'relying': 1, 'credible': 1})",14
2913,"Movies like this are selling the old European candor , the old wink of ` bold ' revelation .",11459,92,"['movies', 'like', 'this', 'are', 'selling', 'the', 'old', 'european', 'candor', 'the', 'old', 'wink', 'bold', 'revelation']","Counter({'old': 2, 'the': 2, 'selling': 1, 'like': 1, 'wink': 1, 'this': 1, 'revelation': 1, 'movies': 1, 'bold': 1, 'candor': 1, 'are': 1, 'european': 1})",12
2914,Part low rent Godfather .,11460,25,"['part', 'low', 'rent', 'godfather']","Counter({'godfather': 1, 'part': 1, 'low': 1, 'rent': 1})",4
2915,Do n't waste your money .,11461,25,"['waste', 'your', 'money']","Counter({'money': 1, 'waste': 1, 'your': 1})",3
2916,A hysterical yet humorless disquisition on the thin line between sucking face and literally sucking face .,11462,106,"['hysterical', 'yet', 'humorless', 'disquisition', 'the', 'thin', 'line', 'between', 'sucking', 'face', 'and', 'literally', 'sucking', 'face']","Counter({'sucking': 2, 'face': 2, 'and': 1, 'literally': 1, 'line': 1, 'thin': 1, 'between': 1, 'the': 1, 'humorless': 1, 'hysterical': 1, 'yet': 1, 'disquisition': 1})",12
2917,"By the miserable standards to which the slasher genre has sunk , ... actually pretty good .",11463,91,"['the', 'miserable', 'standards', 'which', 'the', 'slasher', 'genre', 'has', 'sunk', 'actually', 'pretty', 'good']","Counter({'the': 2, 'slasher': 1, 'good': 1, 'pretty': 1, 'actually': 1, 'standards': 1, 'sunk': 1, 'which': 1, 'genre': 1, 'miserable': 1, 'has': 1})",11
2918,"Hey , who else needs a shower ?",11464,31,"['hey', 'who', 'else', 'needs', 'shower', '?']","Counter({'needs': 1, 'who': 1, 'hey': 1, 'else': 1, 'shower': 1, '?': 1})",6
2919,"Lan Yu is at times too restrained , yet there are moments it captures the erotics of intimacy in a way that makes most American love stories look downright unfree .",11465,164,"['lan', 'times', 'too', 'restrained', 'yet', 'there', 'are', 'moments', 'captures', 'the', 'erotics', 'intimacy', 'way', 'that', 'makes', 'most', 'american', 'love', 'stories', 'look', 'downright', 'unfree']","Counter({'love': 1, 'moments': 1, 'captures': 1, 'are': 1, 'yet': 1, 'there': 1, 'restrained': 1, 'too': 1, 'way': 1, 'lan': 1, 'unfree': 1, 'that': 1, 'erotics': 1, 'most': 1, 'downright': 1, 'the': 1, 'look': 1, 'times': 1, 'american': 1, 'stories': 1, 'intimacy': 1, 'makes': 1})",22
2920,A long slog for anyone but the most committed Pokemon fan .,11466,59,"['long', 'slog', 'for', 'anyone', 'but', 'the', 'most', 'committed', 'pokemon', 'fan']","Counter({'for': 1, 'but': 1, 'anyone': 1, 'most': 1, 'slog': 1, 'fan': 1, 'long': 1, 'committed': 1, 'the': 1, 'pokemon': 1})",10
2921,"Bennett 's naturalistic performance speaks volumes more truth than any ` reality ' show , and anybody contemplating their own drastic life changes should watch Some Body first .",11467,177,"['bennett', 'naturalistic', 'performance', 'speaks', 'volumes', 'more', 'truth', 'than', 'any', 'reality', 'show', 'and', 'anybody', 'contemplating', 'their', 'own', 'drastic', 'life', 'changes', 'should', 'watch', 'some', 'body', 'first']","Counter({'and': 1, 'own': 1, 'show': 1, 'bennett': 1, 'some': 1, 'should': 1, 'any': 1, 'naturalistic': 1, 'contemplating': 1, 'reality': 1, 'their': 1, 'performance': 1, 'speaks': 1, 'more': 1, 'body': 1, 'life': 1, 'volumes': 1, 'watch': 1, 'drastic': 1, 'than': 1, 'anybody': 1, 'truth': 1, 'changes': 1, 'first': 1})",24
2922,"Sets up a nice concept for its fiftysomething leading ladies , but fails loudly in execution .",11468,94,"['sets', 'nice', 'concept', 'for', 'its', 'fiftysomething', 'leading', 'ladies', 'but', 'fails', 'loudly', 'execution']","Counter({'ladies': 1, 'concept': 1, 'for': 1, 'leading': 1, 'fails': 1, 'but': 1, 'loudly': 1, 'fiftysomething': 1, 'sets': 1, 'execution': 1, 'its': 1, 'nice': 1})",12
2923,I hated every minute of it .,11469,28,"['hated', 'every', 'minute']","Counter({'hated': 1, 'every': 1, 'minute': 1})",3
2924,Not since Tom Cruise in Risky Business has an actor made such a strong impression in his underwear .,11470,100,"['not', 'since', 'tom', 'cruise', 'risky', 'business', 'has', 'actor', 'made', 'such', 'strong', 'impression', 'his', 'underwear']","Counter({'impression': 1, 'underwear': 1, 'made': 1, 'business': 1, 'since': 1, 'actor': 1, 'tom': 1, 'his': 1, 'strong': 1, 'cruise': 1, 'not': 1, 'such': 1, 'has': 1, 'risky': 1})",14
2925,"the story itself is uninteresting , and the songs are painfully undistinguished : They Might Be Giants ' So to Be One of Us may be the most tuneless tune ever composed .",11471,169,"['the', 'story', 'itself', 'uninteresting', 'and', 'the', 'songs', 'are', 'painfully', 'undistinguished', 'they', 'might', 'giants', 'one', 'may', 'the', 'most', 'tuneless', 'tune', 'ever', 'composed']","Counter({'the': 3, 'and': 1, 'giants': 1, 'story': 1, 'painfully': 1, 'may': 1, 'might': 1, 'composed': 1, 'one': 1, 'ever': 1, 'most': 1, 'itself': 1, 'undistinguished': 1, 'are': 1, 'they': 1, 'tuneless': 1, 'uninteresting': 1, 'tune': 1, 'songs': 1})",19
2926,"A comprehensive and provocative film -- one that pushes the boundaries of biography , and challenges its audience .",11472,115,"['comprehensive', 'and', 'provocative', 'film', 'one', 'that', 'pushes', 'the', 'boundaries', 'biography', 'and', 'challenges', 'its', 'audience']","Counter({'and': 2, 'challenges': 1, 'provocative': 1, 'pushes': 1, 'that': 1, 'comprehensive': 1, 'one': 1, 'boundaries': 1, 'audience': 1, 'biography': 1, 'the': 1, 'its': 1, 'film': 1})",13
2927,The experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not .,11473,124,"['the', 'experience', 'going', 'film', 'festival', 'rewarding', 'one', 'the', 'experiencing', 'sampling', 'one', 'through', 'this', 'movie', 'not']","Counter({'one': 2, 'the': 2, 'festival': 1, 'experiencing': 1, 'experience': 1, 'this': 1, 'rewarding': 1, 'going': 1, 'through': 1, 'movie': 1, 'not': 1, 'sampling': 1, 'film': 1})",13
2928,You 'll be more entertained getting hit by a bus .,11474,50,"['you', 'more', 'entertained', 'getting', 'hit', 'bus']","Counter({'hit': 1, 'getting': 1, 'bus': 1, 'entertained': 1, 'you': 1, 'more': 1})",6
2929,"A broadly played , lowbrow comedy in which the cast delivers mildly amusing performances and no farm animals were injured by any of the gags .",11475,142,"['broadly', 'played', 'lowbrow', 'comedy', 'which', 'the', 'cast', 'delivers', 'mildly', 'amusing', 'performances', 'and', 'farm', 'animals', 'were', 'injured', 'any', 'the', 'gags']","Counter({'the': 2, 'and': 1, 'injured': 1, 'comedy': 1, 'animals': 1, 'gags': 1, 'broadly': 1, 'played': 1, 'farm': 1, 'performances': 1, 'any': 1, 'cast': 1, 'mildly': 1, 'which': 1, 'were': 1, 'lowbrow': 1, 'delivers': 1, 'amusing': 1})",18
2930,Audiences can be expected to suspend their disbelief only so far -- and that does not include the 5 o'clock shadow on the tall wooden kid as he skips off to school .,11476,165,"['audiences', 'can', 'expected', 'suspend', 'their', 'disbelief', 'only', 'far', 'and', 'that', 'does', 'not', 'include', 'the', 'oclock', 'shadow', 'the', 'tall', 'wooden', 'kid', 'skips', 'off', 'school']","Counter({'the': 2, 'and': 1, 'suspend': 1, 'skips': 1, 'audiences': 1, 'disbelief': 1, 'their': 1, 'oclock': 1, 'only': 1, 'does': 1, 'expected': 1, 'include': 1, 'that': 1, 'far': 1, 'not': 1, 'shadow': 1, 'kid': 1, 'school': 1, 'off': 1, 'wooden': 1, 'can': 1, 'tall': 1})",22
2931,"It 's the kind of movie you ca n't quite recommend because it is all windup and not much of a pitch , yet you ca n't bring yourself to dislike it .",11477,147,"['the', 'kind', 'movie', 'you', 'quite', 'recommend', 'because', 'all', 'windup', 'and', 'not', 'much', 'pitch', 'yet', 'you', 'bring', 'yourself', 'dislike']","Counter({'you': 2, 'and': 1, 'kind': 1, 'because': 1, 'dislike': 1, 'windup': 1, 'movie': 1, 'pitch': 1, 'all': 1, 'quite': 1, 'bring': 1, 'much': 1, 'recommend': 1, 'not': 1, 'the': 1, 'yourself': 1, 'yet': 1})",17
2932,"So many documentaries like this presuppose religious bigotry or zealous nuttiness of its antagonists , but Family Fundamentals displays a rare gift for unflinching impartiality .",11478,178,"['many', 'documentaries', 'like', 'this', 'presuppose', 'religious', 'bigotry', 'zealous', 'nuttiness', 'its', 'antagonists', 'but', 'family', 'fundamentals', 'displays', 'rare', 'gift', 'for', 'unflinching', 'impartiality']","Counter({'unflinching': 1, 'impartiality': 1, 'antagonists': 1, 'like': 1, 'family': 1, 'for': 1, 'this': 1, 'many': 1, 'bigotry': 1, 'gift': 1, 'documentaries': 1, 'its': 1, 'fundamentals': 1, 'zealous': 1, 'nuttiness': 1, 'but': 1, 'rare': 1, 'religious': 1, 'presuppose': 1, 'displays': 1})",20
2933,"With a story as bizarre and mysterious as this , you do n't want to be worrying about whether the ineffectual Broomfield is going to have the courage to knock on that door .",11479,173,"['with', 'story', 'bizarre', 'and', 'mysterious', 'this', 'you', 'want', 'worrying', 'about', 'whether', 'the', 'ineffectual', 'broomfield', 'going', 'have', 'the', 'courage', 'knock', 'that', 'door']","Counter({'the': 2, 'and': 1, 'story': 1, 'door': 1, 'have': 1, 'knock': 1, 'this': 1, 'going': 1, 'that': 1, 'about': 1, 'courage': 1, 'worrying': 1, 'whether': 1, 'ineffectual': 1, 'want': 1, 'mysterious': 1, 'bizarre': 1, 'with': 1, 'you': 1, 'broomfield': 1})",20
2934,A savvy exploration of paranoia and insecurity in America 's culture of fear .,11480,78,"['savvy', 'exploration', 'paranoia', 'and', 'insecurity', 'america', 'culture', 'fear']","Counter({'and': 1, 'insecurity': 1, 'paranoia': 1, 'culture': 1, 'exploration': 1, 'savvy': 1, 'fear': 1, 'america': 1})",8
2935,Aspires for the piquant but only really achieves a sort of ridiculous sourness .,11481,80,"['aspires', 'for', 'the', 'piquant', 'but', 'only', 'really', 'achieves', 'sort', 'ridiculous', 'sourness']","Counter({'sort': 1, 'sourness': 1, 'for': 1, 'piquant': 1, 'but': 1, 'achieves': 1, 'only': 1, 'ridiculous': 1, 'aspires': 1, 'the': 1, 'really': 1})",11
2936,"You wo n't like Roger , but you will quickly recognize him .",11482,60,"['you', 'like', 'roger', 'but', 'you', 'will', 'quickly', 'recognize', 'him']","Counter({'you': 2, 'like': 1, 'recognize': 1, 'but': 1, 'quickly': 1, 'will': 1, 'roger': 1, 'him': 1})",8
2937,"Although based on a real-life person , John , in the movie , is a rather dull person to be stuck with for two hours .",11483,117,"['although', 'based', 'reallife', 'person', 'john', 'the', 'movie', 'rather', 'dull', 'person', 'stuck', 'with', 'for', 'two', 'hours']","Counter({'person': 2, 'based': 1, 'for': 1, 'stuck': 1, 'rather': 1, 'movie': 1, 'two': 1, 'dull': 1, 'hours': 1, 'although': 1, 'reallife': 1, 'john': 1, 'with': 1, 'the': 1})",14
2938,Jagger the actor is someone you want to see again .,11484,51,"['jagger', 'the', 'actor', 'someone', 'you', 'want', 'see', 'again']","Counter({'again': 1, 'someone': 1, 'actor': 1, 'see': 1, 'jagger': 1, 'want': 1, 'the': 1, 'you': 1})",8
2939,"So young , so smart , such talent , such a wise \*\*\* .",11485,56,"['young', 'smart', 'such', 'talent', 'such', 'wise', '***']","Counter({'such': 2, 'talent': 1, 'young': 1, '***': 1, 'smart': 1, 'wise': 1})",6
2940,A predictable and stereotypical little B-movie .,11486,48,"['predictable', 'and', 'stereotypical', 'little', 'bmovie']","Counter({'and': 1, 'stereotypical': 1, 'little': 1, 'predictable': 1, 'bmovie': 1})",5
2941,It 's refreshing to see a girl-power movie that does n't feel it has to prove anything .,11487,88,"['refreshing', 'see', 'girlpower', 'movie', 'that', 'does', 'feel', 'has', 'prove', 'anything']","Counter({'girlpower': 1, 'refreshing': 1, 'anything': 1, 'that': 1, 'feel': 1, 'movie': 1, 'prove': 1, 'see': 1, 'does': 1, 'has': 1})",10
2942,You 're better off staying home and watching The X-Files .,11488,58,"['you', 'better', 'off', 'staying', 'home', 'and', 'watching', 'the', 'xfiles']","Counter({'and': 1, 'staying': 1, 'off': 1, 'watching': 1, 'xfiles': 1, 'better': 1, 'home': 1, 'you': 1, 'the': 1})",9
2943,National Lampoon 's Van Wilder could be the worst thing to come out of National Lampoon since Class Reunion,11489,107,"['national', 'lampoon', 'van', 'wilder', 'could', 'the', 'worst', 'thing', 'come', 'out', 'national', 'lampoon', 'since', 'class', 'reunion']","Counter({'national': 2, 'lampoon': 2, 'van': 1, 'wilder': 1, 'since': 1, 'class': 1, 'worst': 1, 'reunion': 1, 'the': 1, 'thing': 1, 'come': 1, 'could': 1, 'out': 1})",13
2944,"As if to prove a female director can make a movie with no soft edges , Kathryn Bigelow offers no sugar-coating or interludes of lightness .",11490,139,"['prove', 'female', 'director', 'can', 'make', 'movie', 'with', 'soft', 'edges', 'kathryn', 'bigelow', 'offers', 'sugarcoating', 'interludes', 'lightness']","Counter({'soft': 1, 'kathryn': 1, 'prove': 1, 'movie': 1, 'make': 1, 'interludes': 1, 'sugarcoating': 1, 'director': 1, 'offers': 1, 'edges': 1, 'lightness': 1, 'can': 1, 'female': 1, 'bigelow': 1, 'with': 1})",15
2945,Kept aloft largely by a comically adept ensemble .,11491,50,"['kept', 'aloft', 'largely', 'comically', 'adept', 'ensemble']","Counter({'kept': 1, 'adept': 1, 'largely': 1, 'aloft': 1, 'comically': 1, 'ensemble': 1})",6
2946,"comes off like a rejected ABC Afterschool Special , freshened up by the dunce of a Screenwriting 101 class .",11492,108,"['comes', 'off', 'like', 'rejected', 'abc', 'afterschool', 'special', 'freshened', 'the', 'dunce', 'screenwriting', '101', 'class']","Counter({'abc': 1, 'off': 1, 'like': 1, 'screenwriting': 1, 'rejected': 1, 'afterschool': 1, 'special': 1, '101': 1, 'dunce': 1, 'the': 1, 'freshened': 1, 'class': 1, 'comes': 1})",13
2947,Villeneuve spends too much time wallowing in Bibi 's generic angst -LRB- there are a lot of shots of her gazing out windows -RRB- .,11493,131,"['villeneuve', 'spends', 'too', 'much', 'time', 'wallowing', 'bibi', 'generic', 'angst', 'lrb', 'there', 'are', 'lot', 'shots', 'her', 'gazing', 'out', 'windows', 'rrb']","Counter({'bibi': 1, 'lrb': 1, 'wallowing': 1, 'shots': 1, 'her': 1, 'generic': 1, 'villeneuve': 1, 'there': 1, 'rrb': 1, 'angst': 1, 'windows': 1, 'much': 1, 'too': 1, 'lot': 1, 'time': 1, 'out': 1, 'gazing': 1, 'spends': 1, 'are': 1})",19
2948,-LRB- Leigh -RRB- lays it on so thick this time that it feels like a suicide race .,11494,83,"['lrb', 'leigh', 'rrb', 'lays', 'thick', 'this', 'time', 'that', 'feels', 'like', 'suicide', 'race']","Counter({'lrb': 1, 'like': 1, 'leigh': 1, 'that': 1, 'this': 1, 'rrb': 1, 'feels': 1, 'suicide': 1, 'lays': 1, 'race': 1, 'time': 1, 'thick': 1})",12
2949,"Like the film 's almost anthropologically detailed realization of early - '80s suburbia , it 's significant without being overstated .",11495,134,"['like', 'the', 'film', 'almost', 'anthropologically', 'detailed', 'realization', 'early', '80s', 'suburbia', 'significant', 'without', 'being', 'overstated']","Counter({'detailed': 1, 'overstated': 1, 'like': 1, 'almost': 1, 'suburbia': 1, 'early': 1, 'being': 1, 'without': 1, 'significant': 1, 'realization': 1, '80s': 1, 'the': 1, 'anthropologically': 1, 'film': 1})",14
2950,"It does succeed by following a feel-good formula with a winning style , and by offering its target audience of urban kids some welcome role models and optimism .",11496,161,"['does', 'succeed', 'following', 'feelgood', 'formula', 'with', 'winning', 'style', 'and', 'offering', 'its', 'target', 'audience', 'urban', 'kids', 'some', 'welcome', 'role', 'models', 'and', 'optimism']","Counter({'and': 2, 'urban': 1, 'style': 1, 'kids': 1, 'offering': 1, 'succeed': 1, 'models': 1, 'welcome': 1, 'some': 1, 'optimism': 1, 'winning': 1, 'audience': 1, 'does': 1, 'role': 1, 'following': 1, 'formula': 1, 'feelgood': 1, 'with': 1, 'its': 1, 'target': 1})",20
2951,It 's fun lite .,11497,16,"['fun', 'lite']","Counter({'fun': 1, 'lite': 1})",2
2952,The backyard battles you staged with your green plastic army men were more exciting and almost certainly made more sense .,11498,122,"['the', 'backyard', 'battles', 'you', 'staged', 'with', 'your', 'green', 'plastic', 'army', 'men', 'were', 'more', 'exciting', 'and', 'almost', 'certainly', 'made', 'more', 'sense']","Counter({'more': 2, 'and': 1, 'certainly': 1, 'exciting': 1, 'sense': 1, 'army': 1, 'almost': 1, 'men': 1, 'staged': 1, 'battles': 1, 'your': 1, 'made': 1, 'green': 1, 'were': 1, 'backyard': 1, 'the': 1, 'plastic': 1, 'with': 1, 'you': 1})",19
2953,"Director Kapur is a filmmaker with a real flair for epic landscapes and adventure , and this is a better film than his earlier English-language movie , the overpraised Elizabeth .",11499,179,"['director', 'kapur', 'filmmaker', 'with', 'real', 'flair', 'for', 'epic', 'landscapes', 'and', 'adventure', 'and', 'this', 'better', 'film', 'than', 'his', 'earlier', 'englishlanguage', 'movie', 'the', 'overpraised', 'elizabeth']","Counter({'and': 2, 'film': 1, 'for': 1, 'movie': 1, 'better': 1, 'kapur': 1, 'epic': 1, 'real': 1, 'his': 1, 'elizabeth': 1, 'earlier': 1, 'overpraised': 1, 'filmmaker': 1, 'director': 1, 'adventure': 1, 'with': 1, 'than': 1, 'this': 1, 'englishlanguage': 1, 'the': 1, 'landscapes': 1, 'flair': 1})",22
